date,count
2019/5/7 10:00,99.29
2019/5/7 10:05,99.5
2019/5/7 10:10,99.35
2019/5/7 10:15,99.35
2019/5/7 10:20,99.4
2019/5/7 10:27,99.33
2019/5/7 10:30,99.35
2019/5/7 10:37,99.38
2019/5/7 10:41,99.29
2019/5/7 10:47,99.37
2019/5/7 10:50,99.26
2019/5/7 10:55,99.37
2019/5/7 11:02,99.32
2019/5/7 11:07,99.33
2019/5/7 11:10,99.3
2019/5/7 11:15,99.38
2019/5/7 11:20,99.27
2019/5/7 11:25,99.35
2019/5/7 11:32,99.38
2019/5/7 11:37,99.27
2019/5/7 11:40,99.26
2019/5/7 11:47,99.43
2019/5/7 11:51,99.2
2019/5/7 11:55,99.23
2019/5/7 12:00,99.34
2019/5/7 12:05,99.4
2019/5/7 12:10,99.29
2019/5/7 12:16,99.29
2019/5/7 12:22,99.29
2019/5/7 12:27,99.46
2019/5/7 12:31,99.41
2019/5/7 12:35,99.26
2019/5/7 12:40,99.44
2019/5/7 12:46,99.37
2019/5/7 12:51,99.32
2019/5/7 12:57,99.2
2019/5/7 13:00,99.26
2019/5/7 13:05,99.38
2019/5/7 13:11,99.24
2019/5/7 13:15,99.21
2019/5/7 13:20,99.3
2019/5/7 13:25,99.3
2019/5/7 13:32,99.33
2019/5/7 13:37,99.27
2019/5/7 13:40,99.35
2019/5/7 13:45,99.3
2019/5/7 13:50,99.27
2019/5/7 13:57,99.37
2019/5/7 14:00,99.29
2019/5/7 14:07,99.3
2019/5/7 14:11,99.3
2019/5/7 14:15,99.37
2019/5/7 14:20,99.37
2019/5/7 14:26,99.37
2019/5/7 14:31,99.24
2019/5/7 14:35,99.4
2019/5/7 14:40,99.34
2019/5/7 14:46,99.32
2019/5/7 14:51,99.36
2019/5/7 14:55,99.29
2019/5/7 15:00,99.26
2019/5/7 15:05,99.43
2019/5/7 15:10,99.38
2019/5/7 15:16,99.29
2019/5/7 15:20,99.35
2019/5/7 15:26,99.26
2019/5/7 15:30,99.21
2019/5/7 15:35,99.26
2019/5/7 15:41,99.3
2019/5/7 15:45,99.35
2019/5/7 15:50,99.27
2019/5/7 15:55,99.37
2019/5/7 16:00,99.19
2019/5/7 16:05,99.26
2019/5/7 16:10,99.37
2019/5/7 16:16,99.2
2019/5/7 16:21,99.29
2019/5/7 16:25,99.27
2019/5/7 16:31,99.21
2019/5/7 16:35,99.35
2019/5/7 16:40,99.37
2019/5/7 16:47,99.24
2019/5/7 16:51,99.43
2019/5/7 16:57,99.32
2019/5/7 17:01,99.16
2019/5/7 17:05,99.32
2019/5/7 17:10,99.41
2019/5/7 17:16,99.32
2019/5/7 17:20,99.38
2019/5/7 17:25,99.3
2019/5/7 17:30,99.26
2019/5/7 17:35,99.3
2019/5/7 17:41,99.3
2019/5/7 17:46,99.34
2019/5/7 17:50,99.27
2019/5/7 17:56,99.24
2019/5/7 18:00,99.32
2019/5/7 18:06,99.27
2019/5/7 18:11,99.37
2019/5/7 18:15,99.37
2019/5/7 18:20,99.26
2019/5/7 18:26,99.33
2019/5/7 18:31,99.32
2019/5/7 18:35,99.26
2019/5/7 18:42,99.38
2019/5/7 18:46,99.32
2019/5/7 18:51,99.24
2019/5/7 18:55,99.3
2019/5/7 19:00,99.43
2019/5/7 19:05,99.37
2019/5/7 19:11,99.4
2019/5/7 19:15,99.35
2019/5/7 19:21,99.49
2019/5/7 19:27,99.35
2019/5/7 19:31,99.37
2019/5/7 19:35,99.29
2019/5/7 19:40,99.29
2019/5/7 19:46,99.35
2019/5/7 19:51,99.24
2019/5/7 19:55,99.38
2019/5/7 20:00,99.2
2019/5/7 20:05,99.33
2019/5/7 20:10,99.29
2019/5/7 20:15,99.26
2019/5/7 20:20,99.3
2019/5/7 20:25,99.41
2019/5/7 20:31,99.26
2019/5/7 20:35,99.43
2019/5/7 20:41,99.24
2019/5/7 20:45,99.37
2019/5/7 20:51,99.32
2019/5/7 20:55,99.34
2019/5/7 21:01,99.32
2019/5/7 21:05,99.27
2019/5/7 21:10,99.32
2019/5/7 21:15,99.15
2019/5/7 21:20,99.23
2019/5/7 21:25,99.36
2019/5/7 21:31,99.3
2019/5/7 21:37,99.09
2019/5/7 21:40,99.41
2019/5/7 21:46,99.27
2019/5/7 21:50,99.32
2019/5/7 21:57,99.27
2019/5/7 22:01,99.27
2019/5/7 22:06,99.3
2019/5/7 22:11,99.46
2019/5/7 22:16,99.4
2019/5/7 22:20,99.29
2019/5/7 22:26,99.26
2019/5/7 22:32,99.21
2019/5/7 22:36,99.32
2019/5/7 22:40,99.3
2019/5/7 22:45,99.29
2019/5/7 22:51,99.37
2019/5/7 22:57,99.32
2019/5/7 23:00,99.29
2019/5/7 23:05,99.32
2019/5/7 23:11,99.29
2019/5/7 23:15,99.26
2019/5/7 23:20,99.26
2019/5/7 23:27,99.37
2019/5/7 23:30,99.35
2019/5/7 23:37,99.24
2019/5/7 23:41,99.32
2019/5/7 23:45,99.21
2019/5/7 23:52,99.33
2019/5/7 23:55,99.24
2019/5/8 0:00,99.27
2019/5/8 0:07,99.3
2019/5/8 0:12,99.24
2019/5/8 0:15,99.32
2019/5/8 0:20,99.43
2019/5/8 0:25,99.23
2019/5/8 0:30,99.24
2019/5/8 0:36,99.29
2019/5/8 0:41,99.38
2019/5/8 0:45,99.32
2019/5/8 0:50,99.4
2019/5/8 0:55,99.24
2019/5/8 1:01,99.41
2019/5/8 1:07,99.37
2019/5/8 1:11,99.32
2019/5/8 1:15,99.21
2019/5/8 1:22,99.4
2019/5/8 1:25,99.3
2019/5/8 1:30,99.33
2019/5/8 1:35,99.38
2019/5/8 1:41,99.23
2019/5/8 1:45,99.41
2019/5/8 1:50,99.37
2019/5/8 1:56,99.21
2019/5/8 2:00,99.24
2019/5/8 2:05,99.44
2019/5/8 2:12,99.46
2019/5/8 2:17,99.46
2019/5/8 2:20,99.29
2019/5/8 2:27,99.26
2019/5/8 2:30,99.4
2019/5/8 2:36,99.32
2019/5/8 2:41,99.18
2019/5/8 2:45,99.32
2019/5/8 2:50,99.27
2019/5/8 2:56,99.27
2019/5/8 3:01,99.37
2019/5/8 3:05,99.29
2019/5/8 3:10,99.35
2019/5/8 3:15,99.1
2019/5/8 3:20,99.3
2019/5/8 3:26,99.29
2019/5/8 3:30,99.18
2019/5/8 3:35,99.3
2019/5/8 3:40,99.32
2019/5/8 3:45,99.24
2019/5/8 3:50,99.3
2019/5/8 3:56,99.23
2019/5/8 4:00,99.32
2019/5/8 4:06,99.29
2019/5/8 4:11,99.3
2019/5/8 4:16,99.18
2019/5/8 4:21,99.38
2019/5/8 4:25,99.32
2019/5/8 4:30,99.21
2019/5/8 4:36,99.41
2019/5/8 4:41,99.26
2019/5/8 4:45,99.21
2019/5/8 4:51,99.34
2019/5/8 4:55,99.35
2019/5/8 5:00,99.3
2019/5/8 5:05,99.4
2019/5/8 5:10,99.33
2019/5/8 5:16,99.32
2019/5/8 5:21,99.35
2019/5/8 5:27,99.26
2019/5/8 5:30,99.32
2019/5/8 5:35,99.19
2019/5/8 5:40,99.38
2019/5/8 5:45,99.35
2019/5/8 5:52,99.29
2019/5/8 5:55,99.21
2019/5/8 6:01,99.32
2019/5/8 6:07,99.38
2019/5/8 6:10,99.29
2019/5/8 6:15,99.38
2019/5/8 6:22,99.3
2019/5/8 6:25,99.27
2019/5/8 6:30,99.35
2019/5/8 6:36,99.21
2019/5/8 6:40,99.27
2019/5/8 6:45,99.32
2019/5/8 6:50,99.29
2019/5/8 6:55,99.24
2019/5/8 7:01,99.21
2019/5/8 7:05,99.29
2019/5/8 7:10,99.29
2019/5/8 7:16,99.32
2019/5/8 7:20,99.3
2019/5/8 7:25,99.24
2019/5/8 7:30,99.43
2019/5/8 7:37,99.38
2019/5/8 7:40,99.33
2019/5/8 7:46,99.3
2019/5/8 7:50,99.26
2019/5/8 7:55,99.15
2019/5/8 8:01,99.3
2019/5/8 8:05,99.29
2019/5/8 8:10,99.43
2019/5/8 8:17,99.19
2019/5/8 8:20,99.41
2019/5/8 8:26,99.26
2019/5/8 8:31,99.3
2019/5/8 8:35,99.33
2019/5/8 8:40,99.27
2019/5/8 8:45,99.26
2019/5/8 8:50,99.27
2019/5/8 8:57,99.27
2019/5/8 9:00,99.35
2019/5/8 9:06,99.29
2019/5/8 9:10,99.32
2019/5/8 9:16,99.41
2019/5/8 9:21,99.23
2019/5/8 9:25,99.3
2019/5/8 9:31,99.4
2019/5/8 9:36,99.38
2019/5/8 9:40,99.23
2019/5/8 9:45,99.33
2019/5/8 9:50,99.29
2019/5/8 9:56,99.29
2019/5/8 10:01,99.32
2019/5/8 10:07,99.37
2019/5/8 10:10,99.38
2019/5/8 10:15,99.24
2019/5/8 10:20,99.24
2019/5/8 10:25,99.33
2019/5/8 10:30,99.24
2019/5/8 10:37,99.29
2019/5/8 10:41,99.23
2019/5/8 10:46,99.24
2019/5/8 10:50,99.26
2019/5/8 10:57,99.27
2019/5/8 11:00,99.23
2019/5/8 11:06,99.47
2019/5/8 11:10,99.37
2019/5/8 11:16,99.27
2019/5/8 11:22,99.37
2019/5/8 11:25,99.43
2019/5/8 11:30,99.27
2019/5/8 11:36,99.36
2019/5/8 11:40,99.32
2019/5/8 11:46,99.44
2019/5/8 11:50,99.3
2019/5/8 11:55,99.38
2019/5/8 12:00,99.33
2019/5/8 12:05,99.27
2019/5/8 12:10,99.3
2019/5/8 12:15,99.26
2019/5/8 12:22,99.33
2019/5/8 12:25,99.32
2019/5/8 12:32,99.29
2019/5/8 12:37,99.24
2019/5/8 12:41,99.32
2019/5/8 12:45,99.38
2019/5/8 12:50,99.35
2019/5/8 12:56,99.27
2019/5/8 13:01,99.4
2019/5/8 13:06,99.2
2019/5/8 13:11,99.21
2019/5/8 13:16,99.29
2019/5/8 13:20,99.3
2019/5/8 13:25,99.29
2019/5/8 13:31,99.37
2019/5/8 13:37,99.4
2019/5/8 13:41,99.33
2019/5/8 13:46,99.29
2019/5/8 13:51,99.32
2019/5/8 13:55,99.29
2019/5/8 14:00,99.38
2019/5/8 14:07,99.4
2019/5/8 14:10,99.24
2019/5/8 14:15,99.18
2019/5/8 14:20,99.33
2019/5/8 14:27,99.29
2019/5/8 14:32,99.36
2019/5/8 14:37,99.44
2019/5/8 14:42,99.32
2019/5/8 14:45,99.33
2019/5/8 14:50,99.15
2019/5/8 14:56,99.29
2019/5/8 15:01,99.26
2019/5/8 15:05,99.41
2019/5/8 15:11,99.23
2019/5/8 15:15,99.32
2019/5/8 15:21,99.29
2019/5/8 15:26,99.37
2019/5/8 15:30,99.41
2019/5/8 15:36,99.33
2019/5/8 15:40,99.38
2019/5/8 15:45,99.23
2019/5/8 15:50,99.37
2019/5/8 15:55,99.24
2019/5/8 16:00,99.27
2019/5/8 16:05,99.29
2019/5/8 16:11,99.27
2019/5/8 16:16,99.32
2019/5/8 16:20,99.36
2019/5/8 16:25,99.24
2019/5/8 16:30,99.3
2019/5/8 16:36,99.33
2019/5/8 16:40,99.35
2019/5/8 16:45,99.29
2019/5/8 16:50,99.29
2019/5/8 16:56,99.35
2019/5/8 17:00,99.32
2019/5/8 17:06,99.3
2019/5/8 17:10,99.35
2019/5/8 17:15,99.33
2019/5/8 17:21,99.24
2019/5/8 17:25,99.35
2019/5/8 17:31,99.24
2019/5/8 17:36,99.37
2019/5/8 17:40,99.27
2019/5/8 17:45,99.18
2019/5/8 17:51,99.32
2019/5/8 17:55,99.13
2019/5/8 18:00,99.24
2019/5/8 18:06,99.35
2019/5/8 18:11,99.18
2019/5/8 18:16,99.24
2019/5/8 18:20,99.29
2019/5/8 18:26,99.3
2019/5/8 18:31,99.38
2019/5/8 18:35,99.38
2019/5/8 18:41,99.15
2019/5/8 18:46,99.06
2019/5/8 18:51,99.37
2019/5/8 18:56,99.37
2019/5/8 19:01,99.4
2019/5/8 19:05,99.27
2019/5/8 19:11,99.29
2019/5/8 19:16,99.27
2019/5/8 19:20,99.37
2019/5/8 19:26,99.33
2019/5/8 19:30,99.35
2019/5/8 19:36,99.32
2019/5/8 19:41,99.27
2019/5/8 19:46,99.27
2019/5/8 19:50,99.19
2019/5/8 19:55,99.24
2019/5/8 20:00,99.29
2019/5/8 20:05,99.2
2019/5/8 20:11,99.34
2019/5/8 20:15,99.44
2019/5/8 20:20,99.3
2019/5/8 20:26,99.3
2019/5/8 20:30,99.3
2019/5/8 20:35,99.23
2019/5/8 20:40,99.35
2019/5/8 20:45,99.35
2019/5/8 20:51,99.2
2019/5/8 20:56,99.33
2019/5/8 21:00,99.26
2019/5/8 21:05,99.27
2019/5/8 21:10,99.33
2019/5/8 21:16,99.29
2019/5/8 21:20,99.24
2019/5/8 21:26,99.3
2019/5/8 21:30,99.38
2019/5/8 21:36,99.47
2019/5/8 21:40,99.35
2019/5/8 21:45,99.21
2019/5/8 21:51,99.3
2019/5/8 21:55,99.29
2019/5/8 22:01,99.4
2019/5/8 22:06,99.32
2019/5/8 22:11,99.4
2019/5/8 22:15,99.24
2019/5/8 22:21,99.27
2019/5/8 22:25,99.35
2019/5/8 22:31,99.24
2019/5/8 22:36,99.21
2019/5/8 22:40,99.32
2019/5/8 22:46,99.32
2019/5/8 22:50,99.32
2019/5/8 22:55,99.34
2019/5/8 23:00,99.38
2019/5/8 23:06,99.23
2019/5/8 23:11,99.3
2019/5/8 23:15,99.19
2019/5/8 23:20,99.26
2019/5/8 23:26,99.35
2019/5/8 23:31,99.32
2019/5/8 23:35,99.4
2019/5/8 23:41,99.35
2019/5/8 23:46,99.33
2019/5/8 23:50,99.29
2019/5/8 23:55,99.37
2019/5/9 0:06,99.26
2019/5/9 0:10,99.24
2019/5/9 0:16,99.24
2019/5/9 0:21,99.3
2019/5/9 0:26,99.37
2019/5/9 0:31,99.4
2019/5/9 0:36,99.43
2019/5/9 0:40,99.26
2019/5/9 0:46,99.35
2019/5/9 0:50,99.29
2019/5/9 0:55,99.3
2019/5/9 1:01,99.27
2019/5/9 1:06,99.32
2019/5/9 1:10,99.3
2019/5/9 1:16,99.29
2019/5/9 1:20,99.33
2019/5/9 1:25,99.29
2019/5/9 1:31,99.23
2019/5/9 1:36,99.27
2019/5/9 1:40,99.38
2019/5/9 1:45,99.3
2019/5/9 1:50,99.29
2019/5/9 1:55,99.35
2019/5/9 2:01,99.3
2019/5/9 2:05,99.29
2019/5/9 2:10,99.41
2019/5/9 2:15,99.38
2019/5/9 2:20,99.41
2019/5/9 2:25,99.44
2019/5/9 2:30,99.23
2019/5/9 2:35,99.44
2019/5/9 2:40,99.29
2019/5/9 2:45,99.27
2019/5/9 2:50,99.23
2019/5/9 2:56,99.26
2019/5/9 3:01,99.36
2019/5/9 3:05,99.27
2019/5/9 3:11,99.29
2019/5/9 3:16,99.27
2019/5/9 3:21,99.37
2019/5/9 3:26,99.26
2019/5/9 3:31,99.29
2019/5/9 3:36,99.27
2019/5/9 3:40,99.26
2019/5/9 3:46,99.21
2019/5/9 3:51,99.35
2019/5/9 3:56,99.44
2019/5/9 4:01,99.41
2019/5/9 4:05,99.44
2019/5/9 4:10,99.29
2019/5/9 4:16,99.29
2019/5/9 4:21,99.33
2019/5/9 4:25,99.24
2019/5/9 4:30,99.27
2019/5/9 4:36,99.26
2019/5/9 4:40,99.38
2019/5/9 4:45,99.3
2019/5/9 4:51,99.26
2019/5/9 4:56,99.49
2019/5/9 5:00,99.35
2019/5/9 5:06,99.33
2019/5/9 5:11,99.4
2019/5/9 5:16,99.29
2019/5/9 5:21,99.37
2019/5/9 5:25,99.27
2019/5/9 5:30,99.23
2019/5/9 5:35,99.3
2019/5/9 5:41,99.29
2019/5/9 5:46,99.35
2019/5/9 5:51,99.21
2019/5/9 5:55,99.29
2019/5/9 6:01,99.32
2019/5/9 6:05,99.35
2019/5/9 6:11,99.33
2019/5/9 6:15,99.4
2019/5/9 6:20,99.3
2019/5/9 6:26,99.27
2019/5/9 6:31,99.3
2019/5/9 6:36,99.35
2019/5/9 6:41,99.24
2019/5/9 6:46,99.27
2019/5/9 6:51,99.44
2019/5/9 6:56,99.2
2019/5/9 7:01,99.37
2019/5/9 7:06,99.23
2019/5/9 7:10,99.26
2019/5/9 7:15,99.37
2019/5/9 7:20,99.35
2019/5/9 7:25,99.33
2019/5/9 7:30,99.3
2019/5/9 7:35,99.33
2019/5/9 7:40,99.4
2019/5/9 7:45,99.4
2019/5/9 7:51,99.27
2019/5/9 7:55,99.26
2019/5/9 8:01,99.4
2019/5/9 8:06,99.34
2019/5/9 8:11,99.23
2019/5/9 8:16,99.16
2019/5/9 8:21,99.26
2019/5/9 8:26,99.27
2019/5/9 8:31,99.27
2019/5/9 8:35,99.4
2019/5/9 8:40,99.33
2019/5/9 8:45,99.33
2019/5/9 8:50,99.21
2019/5/9 8:56,99.43
2019/5/9 9:01,99.26
2019/5/9 9:05,99.34
2019/5/9 9:10,99.29
2019/5/9 9:16,99.15
2019/5/9 9:20,99.26
2019/5/9 9:25,99.38
2019/5/9 9:30,99.38
2019/5/9 9:36,99.27
2019/5/9 9:41,99.44
2019/5/9 9:45,99.37
2019/5/9 9:50,99.35
2019/5/9 9:56,99.29
2019/5/9 10:01,99.3
2019/5/9 10:06,99.37
2019/5/9 10:10,99.37
2019/5/9 10:16,99.33
2019/5/9 10:21,99.35
2019/5/9 10:26,99.24
2019/5/9 10:30,99.26
2019/5/9 10:35,99.33
2019/5/9 10:45,99.3
2019/5/9 10:50,99.37
2019/5/9 10:55,99.23
2019/5/9 11:00,99.4
2019/5/9 11:05,99.41
2019/5/9 11:10,99.35
2019/5/9 11:15,99.24
2019/5/9 11:20,99.35
2019/5/9 11:25,99.35
2019/5/9 11:30,99.32
2019/5/9 11:35,99.3
2019/5/9 11:40,99.55
2019/5/9 11:45,99.32
2019/5/9 11:50,99.32
2019/5/9 11:55,99.3
2019/5/9 12:00,99.38
2019/5/9 12:05,99.29
2019/5/9 12:10,99.29
2019/5/9 12:15,99.33
2019/5/9 12:20,99.33
2019/5/9 12:25,99.38
2019/5/9 12:30,99.26
2019/5/9 12:35,99.29
2019/5/9 12:40,99.23
2019/5/9 12:45,99.33
2019/5/9 12:50,99.38
2019/5/9 12:55,99.21
2019/5/9 13:00,99.35
2019/5/9 13:05,99.19
2019/5/9 13:10,99.37
2019/5/9 13:15,99.38
2019/5/9 13:20,99.38
2019/5/9 13:25,99.33
2019/5/9 13:30,99.37
2019/5/9 13:35,99.24
2019/5/9 13:40,99.35
2019/5/9 13:45,99.3
2019/5/9 13:50,99.29
2019/5/9 13:55,99.26
2019/5/9 14:00,99.3
2019/5/9 14:05,99.29
2019/5/9 14:10,99.26
2019/5/9 14:15,99.37
2019/5/9 14:20,99.41
2019/5/9 14:25,99.33
2019/5/9 14:30,99.27
2019/5/9 14:35,99.23
2019/5/9 14:40,99.24
2019/5/9 14:45,99.41
2019/5/9 14:50,99.38
2019/5/9 14:55,99.29
2019/5/9 15:00,99.27
2019/5/9 15:05,99.18
2019/5/9 15:10,99.24
2019/5/9 15:15,99.19
2019/5/9 15:20,99.35
2019/5/9 15:25,99.23
2019/5/9 15:30,99.24
2019/5/9 15:35,99.1
2019/5/9 15:40,99.07
2019/5/9 15:45,99.2
2019/5/9 15:50,99.23
2019/5/9 15:55,99.32
2019/5/9 16:00,99.24
2019/5/9 16:05,99.32
2019/5/9 16:10,99.35
2019/5/9 16:15,99.23
2019/5/9 16:20,99.27
2019/5/9 16:25,99.33
2019/5/9 16:30,99.44
2019/5/9 16:35,99.23
2019/5/9 16:40,99.26
2019/5/9 16:45,99.3
2019/5/9 16:50,99.3
2019/5/9 16:55,99.3
2019/5/9 17:00,99.38
2019/5/9 17:05,99.38
2019/5/9 17:10,99.29
2019/5/9 17:15,99.27
2019/5/9 17:20,99.24
2019/5/9 17:25,99.26
2019/5/9 17:30,99.35
2019/5/9 17:35,99.35
2019/5/9 17:40,99.24
2019/5/9 17:45,99.32
2019/5/9 17:50,99.38
2019/5/9 17:55,99.23
2019/5/9 18:00,99.26
2019/5/9 18:05,99.21
2019/5/9 18:10,99.35
2019/5/9 18:15,99.29
2019/5/9 18:20,99.27
2019/5/9 18:25,99.27
2019/5/9 18:30,99.26
2019/5/9 18:35,99.33
2019/5/9 18:40,99.35
2019/5/9 18:45,99.26
2019/5/9 18:50,99.23
2019/5/9 18:55,99.41
2019/5/9 19:00,99.29
2019/5/9 19:05,99.33
2019/5/9 19:10,99.3
2019/5/9 19:15,99.23
2019/5/9 19:20,99.37
2019/5/9 19:25,99.35
2019/5/9 19:30,99.37
2019/5/9 19:35,99.27
2019/5/9 19:40,99.4
2019/5/9 19:45,99.19
2019/5/9 19:50,99.26
2019/5/9 19:55,99.27
2019/5/9 20:00,99.33
2019/5/9 20:05,99.41
2019/5/9 20:10,99.35
2019/5/9 20:15,99.32
2019/5/9 20:20,99.27
2019/5/9 20:25,99.26
2019/5/9 20:30,99.29
2019/5/9 20:35,99.4
2019/5/9 20:40,99.2
2019/5/9 20:45,99.3
2019/5/9 20:50,99.23
2019/5/9 20:55,99.27
2019/5/9 21:00,99.4
2019/5/9 21:05,99.3
2019/5/9 21:10,99.3
2019/5/9 21:15,99.46
2019/5/9 21:20,99.3
2019/5/9 21:25,99.3
2019/5/9 21:30,99.35
2019/5/9 21:35,99.3
2019/5/9 21:40,99.3
2019/5/9 21:45,99.3
2019/5/9 21:50,99.3
2019/5/9 21:55,99.24
2019/5/9 22:00,99.32
2019/5/9 22:05,99.32
2019/5/9 22:10,99.4
2019/5/9 22:15,99.3
2019/5/9 22:20,99.34
2019/5/9 22:25,99.35
2019/5/9 22:30,99.35
2019/5/9 22:35,99.27
2019/5/9 22:40,99.24
2019/5/9 22:45,99.37
2019/5/9 22:50,99.04
2019/5/9 22:55,99.21
2019/5/9 23:00,99.37
2019/5/9 23:05,99.32
2019/5/9 23:10,99.33
2019/5/9 23:15,99.43
2019/5/9 23:20,99.24
2019/5/9 23:25,99.27
2019/5/9 23:30,99.24
2019/5/9 23:35,99.23
2019/5/9 23:40,99.3
2019/5/9 23:45,99.32
2019/5/9 23:50,99.35
2019/5/9 23:55,99.36
2019/5/10 0:05,99.24
2019/5/10 0:10,99.33
2019/5/10 0:15,99.38
2019/5/10 0:20,99.44
2019/5/10 0:25,99.29
2019/5/10 0:30,99.26
2019/5/10 0:35,99.32
2019/5/10 0:40,99.26
2019/5/10 0:45,99.36
2019/5/10 0:50,99.29
2019/5/10 0:55,99.26
2019/5/10 1:00,99.26
2019/5/10 1:05,99.32
2019/5/10 1:10,99.32
2019/5/10 1:15,99.32
2019/5/10 1:20,99.32
2019/5/10 1:25,99.18
2019/5/10 1:30,99.2
2019/5/10 1:35,99.27
2019/5/10 1:40,99.41
2019/5/10 1:45,99.24
2019/5/10 1:50,99.35
2019/5/10 1:55,99.37
2019/5/10 2:00,99.29
2019/5/10 2:05,99.32
2019/5/10 2:10,99.4
2019/5/10 2:15,99.26
2019/5/10 2:20,99.33
2019/5/10 2:25,99.24
2019/5/10 2:30,99.24
2019/5/10 2:35,99.33
2019/5/10 2:40,99.35
2019/5/10 2:45,99.26
2019/5/10 2:50,99.33
2019/5/10 2:55,99.38
2019/5/10 3:00,99.24
2019/5/10 3:05,99.27
2019/5/10 3:10,99.3
2019/5/10 3:15,99.29
2019/5/10 3:20,99.33
2019/5/10 3:25,99.34
2019/5/10 3:30,99.3
2019/5/10 3:35,99.43
2019/5/10 3:40,99.35
2019/5/10 3:45,99.27
2019/5/10 3:50,99.23
2019/5/10 3:55,99.3
2019/5/10 4:00,99.26
2019/5/10 4:05,99.37
2019/5/10 4:10,99.38
2019/5/10 4:15,99.27
2019/5/10 4:20,99.38
2019/5/10 4:25,99.21
2019/5/10 4:30,99.26
2019/5/10 4:35,99.32
2019/5/10 4:40,99.32
2019/5/10 4:45,99.26
2019/5/10 4:50,99.32
2019/5/10 4:55,99.21
2019/5/10 5:00,99.37
2019/5/10 5:05,99.3
2019/5/10 5:10,99.43
2019/5/10 5:15,99.23
2019/5/10 5:20,99.27
2019/5/10 5:25,99.33
2019/5/10 5:30,99.3
2019/5/10 5:35,99.38
2019/5/10 5:40,99.27
2019/5/10 5:45,99.27
2019/5/10 5:50,97.34
2019/5/10 5:55,99.26
2019/5/10 6:00,99.3
2019/5/10 6:05,99.24
2019/5/10 6:10,99.35
2019/5/10 6:15,99.23
2019/5/10 6:20,99.3
2019/5/10 6:25,99.27
2019/5/10 6:30,99.33
2019/5/10 6:35,99.26
2019/5/10 6:40,99.38
2019/5/10 6:45,99.3
2019/5/10 6:50,99.33
2019/5/10 6:55,99.27
2019/5/10 7:00,99.18
2019/5/10 7:05,99.27
2019/5/10 7:10,99.27
2019/5/10 7:15,99.37
2019/5/10 7:20,99.32
2019/5/10 7:25,99.38
2019/5/10 7:30,99.41
2019/5/10 7:35,99.33
2019/5/10 7:40,99.33
2019/5/10 7:45,99.21
2019/5/10 7:50,99.3
2019/5/10 7:55,99.35
2019/5/10 8:00,99.27
2019/5/10 8:05,99.47
2019/5/10 8:10,99.35
2019/5/10 8:15,99.23
2019/5/10 8:20,99.33
2019/5/10 8:25,99.27
2019/5/10 8:30,99.27
2019/5/10 8:35,99.27
2019/5/10 8:40,99.21
2019/5/10 8:45,99.27
2019/5/10 8:50,99.29
2019/5/10 8:55,99.38
2019/5/10 9:00,99.24
2019/5/10 9:05,99.32
2019/5/10 9:10,99.23
2019/5/10 9:15,99.27
2019/5/10 9:20,99.26
2019/5/10 9:25,99.29
2019/5/10 9:30,99.26
2019/5/10 9:35,99.4
2019/5/10 9:40,99.3
2019/5/10 9:45,99.27
2019/5/10 9:50,99.32
2019/5/10 9:55,99.43
2019/5/10 10:00,99.19
2019/5/10 10:05,99.26
2019/5/10 10:10,99.4
2019/5/10 10:15,99.37
2019/5/10 10:20,99.29
2019/5/10 10:25,99.32
2019/5/10 10:30,99.26
2019/5/10 10:35,99.3
2019/5/10 10:40,99.32
2019/5/10 10:45,99.37
2019/5/10 10:50,99.38
2019/5/10 10:55,99.35
2019/5/10 11:00,99.26
2019/5/10 11:05,99.24
2019/5/10 11:10,99.27
2019/5/10 11:15,99.29
2019/5/10 11:20,99.3
2019/5/10 11:25,99.3
2019/5/10 11:30,99.26
2019/5/10 11:35,99.24
2019/5/10 11:40,99.21
2019/5/10 11:45,99.33
2019/5/10 11:50,99.35
2019/5/10 11:55,99.32
2019/5/10 12:00,99.33
2019/5/10 12:05,99.37
2019/5/10 12:10,99.32
2019/5/10 12:15,99.29
2019/5/10 12:20,99.21
2019/5/10 12:25,99.43
2019/5/10 12:30,99.37
2019/5/10 12:35,99.33
2019/5/10 12:40,99.32
2019/5/10 12:45,99.26
2019/5/10 12:50,99.4
2019/5/10 12:55,99.35
2019/5/10 13:00,99.41
2019/5/10 13:05,99.46
2019/5/10 13:10,99.23
2019/5/10 13:15,99.2
2019/5/10 13:20,99.21
2019/5/10 13:25,99.27
2019/5/10 13:30,99.3
2019/5/10 13:35,99.27
2019/5/10 13:40,99.46
2019/5/10 13:45,99.26
2019/5/10 13:50,99.24
2019/5/10 13:55,99.29
2019/5/10 14:00,99.32
2019/5/10 14:05,99.43
2019/5/10 14:10,99.33
2019/5/10 14:15,99.3
2019/5/10 14:20,99.4
2019/5/10 14:25,99.3
2019/5/10 14:30,99.35
2019/5/10 14:35,99.3
2019/5/10 14:40,99.32
2019/5/10 14:45,99.26
2019/5/10 14:50,99.33
2019/5/10 14:55,99.36
2019/5/10 15:00,99.3
2019/5/10 15:05,99.3
2019/5/10 15:10,99.26
2019/5/10 15:15,99.32
2019/5/10 15:20,99.37
2019/5/10 15:25,99.27
2019/5/10 15:30,99.4
2019/5/10 15:35,99.3
2019/5/10 15:40,99.35
2019/5/10 15:45,99.3
2019/5/10 15:50,99.27
2019/5/10 15:55,99.3
